,Maize yield anomaly,Normalised maize yield anomaly,Jan T,Feb T,Mar T,Apr T,May T,Jun T,Jul T,Aug T,Sep T,Oct T,Nov T,Dec T,Jan P,Feb P,Mar P,Apr P,May P,Jun P,Jul P,Aug P,Sep P,Oct P,Nov P,Dec P,Dec-Jan T,Jan-Feb T,Feb-Mar T,Mar-Apr T,Apr-May T,May-Jun T,Jun-Jul T,Jul-Aug T,Aug-Sep T,Sep-Oct T,Oct-Nov T,Nov-Dec T,Dec-Jan P,Jan-Feb P,Feb-Mar P,Mar-Apr P,Apr-May P,May-Jun P,Jun-Jul P,Jul-Aug P,Aug-Sep P,Sep-Oct P,Oct-Nov P,Nov-Dec P,Nov-Jan T,Dec-Feb T,Jan-Mar T,Feb-Apr T,Mar-May T,Apr-Jun T,May-Jul T,Jun-Aug T,Jul-Sep T,Aug-Oct T,Sep-Nov T,Oct-Dec T,Nov-Jan P,Dec-Feb P,Jan-Mar P,Feb-Apr P,Mar-May P,Apr-Jun P,May-Jul P,Jun-Aug P,Jul-Sep P,Aug-Oct P,Sep-Nov P,Oct-Dec P
1962,-0.24360000000000004,-0.1562139284340131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,0.09884000000000004,0.07664035482220123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,-0.15880000000000005,-0.10935132901804162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,-0.2511000000000003,-0.15355919765166356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,0.12445999999999957,0.0709278867524531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,0.45833999999999975,0.2585897566094579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,0.015839999999999854,0.008039140055624278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,-0.7232200000000002,-0.34353654249912124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,0.3260200000000002,0.1592221060959768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,0.40112000000000014,0.1863611444075861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,-0.4628000000000001,-0.1924004323605222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,0.01507999999999976,0.0060437974927056645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,0.21227999999999936,0.0871850896575514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,0.3441399999999999,0.1388747649370878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,-0.3471400000000009,-0.1335595620089725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,-0.503540000000001,-0.18913437051616278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,0.4651599999999996,0.1755029353616756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,0.203139999999999,0.07360251597849206,-19.31882176591605,-15.337207693853848,-5.280844662339469,3.6742472193161992,14.421779456765176,19.66456115498019,21.879410674522724,19.63118052936772,13.29310467394562,5.070395734265613,-9.160161149391321,-13.931735339168116,0.006989759474220898,0.025338236423659843,1.5960283569620652,14.746466892993016,13.115719999973528,105.4096315784293,106.35661774352195,63.150394564530345,56.32313928480976,7.221327633386444,3.2321103131900015,1.473807596403784,,-17.32801472988495,-10.309026178096659,-0.8032987215116343,9.048013338040688,17.043170305872685,20.77198591475146,20.755295601945225,16.462142601656673,9.181750204105619,-2.044882707562853,-11.545948244279717,,0.01616399794894037,0.8106832966928625,8.171247624977541,13.931093446483272,59.26267578920142,105.88312466097562,84.75350615402613,59.73676692467003,31.77223345909808,5.2267189732882,2.3529589547968706,,,-13.312291374036455,-5.647935045625705,4.27172733791397,12.58686261035386,18.655250428756034,20.391717452956883,18.267898625945357,12.664893645859655,3.067779752939972,-6.00716691809794,,,0.5427854509533153,5.455944495459581,9.819405083309537,44.42393949046528,74.96065644064159,91.63888129549385,75.27671719762066,42.23162049424216,22.258859077128704,3.9757485143267104
1980,-0.04666000000000059,-0.016608764985619705,-22.46660279835283,-15.939282149212612,-6.010750465325177,2.6457180655537345,12.862741642540623,20.427652339561426,22.015134762712314,21.04762562814197,12.712076840361728,3.26246872509817,-4.784436926197754,-17.7213525137416,0.021672677223508963,0.002308360148805755,0.46484058269839773,19.925980752546696,34.39504308369729,104.81771505236371,111.06380144583402,81.47433219505544,78.66865836183709,22.697138142957073,0.6947436094477375,0.22638689920699606,-18.199169068760472,-19.20294247378272,-10.97501630726889,-1.6825161998857148,7.754229854047186,16.645196991051034,21.22139355113688,21.53138019542715,16.879851234251852,7.987272782729951,-0.7609841005497904,-11.252894719969676,0.7477401368136247,0.011990518686135654,0.23357447142358,10.195410667622525,27.160511918121973,69.60637906803048,107.94075824909885,96.26906682044472,80.07149527844625,50.68289825239707,11.695940876202393,0.4605652543273546,-15.186166428970756,-17.44587342891118,-14.8055451376302,-6.434771516328009,3.1659030809230706,11.978704015885272,18.435176248271468,21.16347091013858,18.59161241040535,12.340723731200631,3.730036213087389,-6.414440238280387,1.5758635289390652,0.49926287792533347,0.16294054002353806,6.7977098984646,18.261954806314094,53.04624629620253,83.42551986063164,99.11861623108435,90.40226400090881,60.9467095666165,34.02018003808059,7.872756217203896
1981,0.04865999999999904,0.017688499203908126,-19.42087602414521,-15.292316188343008,-5.2294812952741765,7.789443973520971,12.743343650791818,18.317758986776784,23.055256442631126,18.9691945435919,12.957776457204897,4.312487901463921,-10.088443341884236,-13.888846683535947,2.506328478091291e-14,2.506328478091291e-14,1.2059969264932913,12.538873876847695,48.464349040138046,107.83453964543145,172.07412611987706,160.52431862284232,42.11895441299055,29.693461380008827,0.002879297311132234,5.5887586225544794e-14,-18.5711142689434,-17.356596106244105,-10.260898741808592,1.2799813391233972,10.266393812156394,15.530551318784301,20.686507714703954,21.01222549311151,15.9634855003984,8.635132179334411,-2.887977720210155,-11.988645012710089,0.11319344960349842,1.292022044907526e-14,0.602998463246646,6.872435401670481,30.501611458492864,78.14944434278473,139.95433288265423,166.29922237135966,101.3216365179164,35.906207896499666,14.848170338659962,0.0014396486555767751,-13.975555154694845,-17.47818157540993,-13.314224502587459,-4.244117836698734,5.101102109679541,12.95018220369653,18.03878636006658,20.114069990999944,18.327409147809316,12.079819634086917,2.393940338928205,-6.5549340413187425,0.3070435028848794,0.07546229973564193,0.4019989754977403,4.58162360111363,20.736406614492974,56.279254187472354,109.45767160181545,146.8109947960502,124.9057997185699,77.44557813861383,23.938431696770095,9.898780225773265
1982,-0.42124000000000006,-0.14900390514460354,-18.343432171827146,-12.588247576182972,-5.13506545967269,7.709613109661631,13.14010175228522,20.526979212908607,22.75445606465186,22.43758142328044,13.101994818302867,4.187364667597102,-6.000856788267517,-14.568610183371568,5.5887586225544794e-14,0.08572740769850837,0.7377626899982876,16.392621029895505,39.364357215824356,21.627257405236236,73.72671593056093,154.62837837905045,61.40587864322367,18.30174015966024,1.3533052864460728,0.0639608068274431,-16.116139427681546,-15.46583987400506,-8.86165651792783,1.2872738249944717,10.424857430973427,16.833540482596913,21.64071763878023,22.596018743966148,17.769788120791652,8.64467974294998,-0.9067460603352124,-10.284733485819547,3.86019341491739e-14,0.04286370384926484,0.4117450488483807,8.565191859946879,27.87848912285991,30.495807310530274,47.67698666789856,114.17754715480568,108.01712851113706,39.853809401441964,9.827522723053164,0.7086330466367645,-14.106907399082433,-14.940175477182011,-12.022248402560926,-3.3378999753980003,5.2382164674247305,13.792231358285163,18.807179009948573,21.906338900280314,19.4313441020784,13.242313636393478,3.7628342325441593,-5.460700768013987,0.0009597657703418842,0.02857580256613393,0.27449669923221115,5.7387037091973605,18.831580311905977,25.794745216985294,44.90611018387377,83.32745057161581,96.5869909842783,78.11199906064473,27.02030802977661,6.573002084311203
1983,0.02662000000000031,0.009517748348159489,-17.069296247336684,-16.60966941387171,-3.4480867025892046,6.615882770715482,12.985605326568859,15.908656141125087,20.617963886438517,20.88416171259101,15.041283847577422,3.8300890392362508,-5.067753345932968,-15.926266752634426,2.518818487118324e-14,2.518818487118324e-14,0.6390057667301621,68.70250425167899,51.145533189809726,130.18878069948835,173.82138458851867,67.75513161670528,64.62694390015284,8.367581298256653,6.1292277791375245,0.0007021127899804469,-15.818953215354133,-16.839482830604204,-10.028878058230466,1.5838980340631288,9.80074404864216,14.447130733846961,18.26331001378179,20.751062799514752,17.962722780084206,9.435686443406828,-0.6188321533483672,-10.497010049283706,0.03198040341374064,3.168992845914431e-14,0.31950288336510013,34.67075500920458,59.924018720744364,90.66715694464905,152.00508264400352,120.788258102612,66.19103775842909,36.497262599204774,7.248404538697116,3.06496494596378,-12.546254406325248,-16.082525281526646,-12.375684121265861,-4.480624448581806,5.38446713156505,11.836714746136481,16.50407511804416,19.136927246718212,18.847803148868994,13.25184486646824,4.601206513626914,-5.721310353110368,0.47242203109113134,0.02132026894244876,0.2130019222433551,23.113836672803007,40.16234773607291,83.3456060469923,118.38523282593887,123.92176563490405,102.06782003512554,46.916552271704866,26.374584325848947,4.832503730061329
